"id_producto","id_orden","cantidad","precio_unitario","subtotal","nombre"
16,1208,1,"100.00","100.00","Carne Asad"
87,1208,1,"50.00","50.00","Miche"
86,1209,1,"10.00","10.00","Huevo"
85,1210,2,"80.00","160.00","Corrida 2"
74,1210,1,"45.00","45.00","Naranjada"
29,1188,1,"130.00","130.00","Alamb Past"
70,1188,5,"25.00","125.00","Refresco"
70,1210,1,"25.00","25.00","Refresco"
84,1211,1,"65.00","65.00","Corrida"
84,1212,1,"65.00","65.00","Corrida"
46,1188,1,"120.00","120.00","Filet Pesc"
84,1213,1,"65.00","65.00","Corrida"
10,1214,1,"80.00","80.00","Enchi Verd"
79,1214,1,"20.00","20.00","Agua Dia 1L"
87,1216,1,"50.00","50.00","Miche"
86,1217,1,"10.00","10.00","Huevo"
40,1215,1,"100.00","100.00","Pech Empa"
2,1215,1,"100.00","100.00","Caldo de pollo"
86,1215,2,"10.00","20.00","Huevo"
70,1215,0,"25.00","0.00","Refresco"
87,1218,2,"50.00","100.00","Miche"
84,1219,1,"65.00","65.00","Corrida"
12,1220,1,"85.00","85.00","Enchi Mole"
70,1220,1,"25.00","25.00","Refresco"
40,1221,1,"100.00","100.00","Pech Empa"
70,1221,1,"25.00","25.00","Refresco"
59,1222,1,"260.00","260.00","Parillada 2P"
80,1222,1,"35.00","35.00","Agua Dia 2L"
40,1223,2,"100.00","200.00","Pech Empa"
51,1224,1,"160.00","160.00","Cam Diabla"
18,1224,1,"145.00","145.00","Costilla BBQ"
92,1224,2,"10.00","20.00","Contenedor"
85,1225,2,"80.00","160.00","Corrida 2"
59,1226,1,"260.00","260.00","Parillada 2P"
70,1226,1,"25.00","25.00","Refresco"
79,1226,1,"20.00","20.00","Agua Dia 1L"
85,1227,2,"80.00","160.00","Corrida 2"
33,1228,2,"110.00","220.00","Tacos Bist"
35,1229,1,"130.00","130.00","Alitas BBQ"
92,1229,1,"10.00","10.00","Contenedor"
21,1230,1,"220.00","220.00","Ribeye"
84,1231,1,"65.00","65.00","Corrida"
87,1232,3,"50.00","150.00","Miche"
49,1233,1,"160.00","160.00","Cam Empan"
92,1233,1,"10.00","10.00","Contenedor"
10,1234,1,"80.00","80.00","Enchi Verd"
79,1234,1,"20.00","20.00","Agua Dia 1L"
85,1234,1,"80.00","80.00","Corrida 2"
15,1235,1,"120.00","120.00","Enchi Divor"
40,1235,1,"100.00","100.00","Pech Empa"
79,1235,1,"20.00","20.00","Agua Dia 1L"
40,1236,1,"100.00","100.00","Pech Empa"
79,1236,1,"20.00","20.00","Agua Dia 1L"
84,1237,2,"65.00","130.00","Corrida"
80,1238,1,"35.00","35.00","Agua Dia 2L"
86,1239,1,"10.00","10.00","Huevo"
91,1240,2,"50.00","100.00","Corrida Cafe"
86,1240,1,"10.00","10.00","Huevo"
23,1241,1,"90.00","90.00","Ensalad Manz"
17,1241,1,"110.00","110.00","Milanesa Res"
40,1241,1,"100.00","100.00","Pech Empa"
80,1241,1,"35.00","35.00","Agua Dia 2L"
17,1242,1,"110.00","110.00","Milanesa Res"
79,1242,1,"20.00","20.00","Agua Dia 1L"
67,1243,1,"100.00","100.00","Chilaq c Bist"
40,1243,1,"100.00","100.00","Pech Empa"
45,1243,1,"140.00","140.00","Pech Rell Cam"
86,1243,2,"10.00","20.00","Huevo"
70,1243,3,"25.00","75.00","Refresco"
91,1244,1,"50.00","50.00","Corrida Cafe"
40,1245,1,"100.00","100.00","Pech Empa"
17,1245,1,"110.00","110.00","Milanesa Res"
84,1246,1,"65.00","65.00","Corrida"
86,1247,1,"10.00","10.00","Huevo"
85,1248,1,"80.00","80.00","Corrida 2"
70,1248,1,"25.00","25.00","Refresco"
4,1249,2,"100.00","200.00","Burrito Bistec"
70,1249,1,"25.00","25.00","Refresco"
74,1250,1,"45.00","45.00","Naranjada"
38,1250,1,"90.00","90.00","Pech Placha"
86,1251,1,"10.00","10.00","Huevo"
38,1252,1,"90.00","90.00","Pech Placha"
70,1253,2,"25.00","50.00","Refresco"
70,1254,1,"25.00","25.00","Refresco"
99,1255,2,"100.00","200.00","Bistec Mexicana"
92,1256,2,"10.00","20.00","Contenedor"
46,1257,1,"120.00","120.00","Filet Pesc"
38,1257,1,"90.00","90.00","Pech Placha"
79,1257,1,"20.00","20.00","Agua Dia 1L"
43,1258,1,"110.00","110.00","Pech Cord Blue"
17,1258,1,"110.00","110.00","Milanesa Res"
81,1258,1,"45.00","45.00","Agua Nat 1L"
75,1258,1,"45.00","45.00","Sangria Prep"
14,1259,1,"90.00","90.00","Enchi Suiz"
70,1259,1,"25.00","25.00","Refresco"
16,1260,1,"100.00","100.00","Carne Asad"
79,1260,1,"20.00","20.00","Agua Dia 1L"
10,1261,1,"80.00","80.00","Enchi Verd"
49,1261,1,"160.00","160.00","Cam Empan"
81,1261,1,"45.00","45.00","Agua Nat 1L"
16,1262,1,"100.00","100.00","Carne Asad"
43,1262,1,"110.00","110.00","Pech Cord Blue"
79,1262,1,"20.00","20.00","Agua Dia 1L"
76,1262,1,"45.00","45.00","Squirt Prep"
23,1263,1,"90.00","90.00","Ensalad Manz"
27,1263,1,"95.00","95.00","Hambur Arrach"
79,1263,1,"20.00","20.00","Agua Dia 1L"
25,1264,1,"85.00","85.00","Hambur Res"
10,1265,1,"80.00","80.00","Enchi Verd"
67,1265,1,"100.00","100.00","Chilaq c Bist"
81,1265,1,"45.00","45.00","Agua Nat 1L"
10,1266,1,"80.00","80.00","Enchi Verd"
16,1267,1,"100.00","100.00","Carne Asad"
19,1267,1,"145.00","145.00","Costi c Chilaq"
82,1267,1,"50.00","50.00","Agua Nat 2L"
65,1268,1,"90.00","90.00","Chilaq c Huev"
70,1268,1,"25.00","25.00","Refresco"
16,1269,1,"100.00","100.00","Carne Asad"
86,1269,1,"10.00","10.00","Huevo"
16,1270,2,"100.00","200.00","Carne Asad"
79,1270,1,"20.00","20.00","Agua Dia 1L"
40,1271,1,"100.00","100.00","Pech Empa"
75,1271,1,"45.00","45.00","Sangria Prep"
81,1272,1,"45.00","45.00","Agua Nat 1L"
44,1273,1,"110.00","110.00","Pollo c Mole"
70,1273,1,"25.00","25.00","Refresco"
16,1274,1,"100.00","100.00","Carne Asad"
74,1274,1,"45.00","45.00","Naranjada"
6,1275,1,"100.00","100.00","Gringas Bist"
85,1275,2,"80.00","160.00","Corrida 2"
75,1276,1,"45.00","45.00","Sangria Prep"
43,1277,1,"110.00","110.00","Pech Cord Blue"
4,1277,1,"100.00","100.00","Burrito Bistec"
86,1277,1,"10.00","10.00","Huevo"
14,1278,1,"90.00","90.00","Enchi Suiz"
79,1278,1,"20.00","20.00","Agua Dia 1L"
99,1279,1,"100.00","100.00","Bistec Mexicana"
79,1279,1,"20.00","20.00","Agua Dia 1L"
40,1280,1,"100.00","100.00","Pech Empa"
17,1280,1,"110.00","110.00","Milanesa Res"
70,1280,1,"25.00","25.00","Refresco"
71,1280,1,"30.00","30.00","Coca Cola Li"
59,1281,1,"260.00","260.00","Parillada 2P"
35,1281,1,"130.00","130.00","Alitas BBQ"
54,1282,1,"70.00","70.00","Queso c Chor"
16,1283,1,"100.00","100.00","Carne Asad"
43,1283,1,"110.00","110.00","Pech Cord Blue"
79,1283,1,"20.00","20.00","Agua Dia 1L"
86,1283,1,"10.00","10.00","Huevo"
81,1284,1,"45.00","45.00","Agua Nat 1L"
84,1285,2,"65.00","130.00","Corrida"
58,1286,1,"140.00","140.00","Parillada Ind"
80,1287,1,"35.00","35.00","Agua Dia 2L"
79,1288,1,"20.00","20.00","Agua Dia 1L"
84,1289,4,"65.00","260.00","Corrida"
10,1289,1,"80.00","80.00","Enchi Verd"
85,1290,2,"80.00","160.00","Corrida 2"
84,1291,2,"65.00","130.00","Corrida"
91,1292,1,"50.00","50.00","Corrida Cafe"
79,1293,1,"20.00","20.00","Agua Dia 1L"
28,1294,1,"130.00","130.00","Alamb Bist"
80,1294,1,"35.00","35.00","Agua Dia 2L"
84,1295,1,"65.00","65.00","Corrida"
86,1295,1,"10.00","10.00","Huevo"
70,1296,1,"25.00","25.00","Refresco"
84,1297,1,"65.00","65.00","Corrida"
84,1298,1,"65.00","65.00","Corrida"
68,1299,1,"100.00","100.00","Chilaq c Pollo"
100,1299,1,"30.00","30.00","Coca Lata"
65,1300,1,"90.00","90.00","Chilaq c Huev"
86,1301,1,"10.00","10.00","Huevo"
93,1301,1,"80.00","80.00","Tacos Dorados"
84,1302,2,"65.00","130.00","Corrida"
86,1303,1,"10.00","10.00","Huevo"
43,1304,1,"110.00","110.00","Pech Cord Blue"
99,1304,1,"100.00","100.00","Bistec Mexicana"
85,1305,1,"80.00","80.00","Corrida 2"
84,1307,3,"65.00","195.00","Corrida"
84,1348,3,"65.00","195.00","Corrida"
16,1308,1,"100.00","100.00","Carne Asad"
84,1309,1,"65.00","65.00","Corrida"
86,1310,1,"10.00","10.00","Huevo"
17,1310,1,"110.00","110.00","Milanesa Res"
86,1311,1,"10.00","10.00","Huevo"
85,1311,1,"80.00","80.00","Corrida 2"
84,1312,1,"65.00","65.00","Corrida"
86,1312,1,"10.00","10.00","Huevo"
17,1313,2,"110.00","220.00","Milanesa Res"
16,1314,2,"100.00","200.00","Carne Asad"
84,1315,1,"65.00","65.00","Corrida"
86,1316,2,"10.00","20.00","Huevo"
84,1316,3,"65.00","195.00","Corrida"
12,1317,2,"85.00","170.00","Enchi Mole"
75,1317,1,"45.00","45.00","Sangria Prep"
70,1317,1,"25.00","25.00","Refresco"
84,1318,1,"65.00","65.00","Corrida"
84,1319,1,"65.00","65.00","Corrida"
84,1320,1,"65.00","65.00","Corrida"
84,1321,1,"65.00","65.00","Corrida"
84,1322,4,"65.00","260.00","Corrida"
27,1323,1,"95.00","95.00","Hambur Arrach"
48,1323,1,"150.00","150.00","Coctel Cam Mdo"
100,1323,1,"30.00","30.00","Coca Lata"
79,1323,1,"20.00","20.00","Agua Dia 1L"
85,1324,1,"80.00","80.00","Corrida 2"
1,1326,1,"75.00","75.00","Sopa Azteca"
16,1326,2,"100.00","200.00","Carne Asad"
35,1326,1,"130.00","130.00","Alitas BBQ"
70,1326,3,"25.00","75.00","Refresco"
40,1327,1,"100.00","100.00","Pech Empa"
86,1327,1,"10.00","10.00","Huevo"
86,1328,1,"10.00","10.00","Huevo"
84,1328,2,"65.00","130.00","Corrida"
84,1329,1,"65.00","65.00","Corrida"
71,1349,1,"30.00","30.00","Coca Cola Li"
84,1350,2,"65.00","130.00","Corrida"
85,1331,1,"80.00","80.00","Corrida 2"
71,1332,1,"30.00","30.00","Coca Cola Li"
84,1333,1,"65.00","65.00","Corrida"
86,1334,1,"10.00","10.00","Huevo"
84,1335,2,"65.00","130.00","Corrida"
92,1336,1,"10.00","10.00","Contenedor"
37,1336,1,"130.00","130.00","Alitas Man Hab"
70,1325,1,"25.00","25.00","Refresco"
16,1325,1,"100.00","100.00","Carne Asad"
40,1325,0,"100.00","0.00","Pech Empa"
74,1325,1,"45.00","45.00","Naranjada"
43,1337,1,"110.00","110.00","Pech Cord Blue"
84,1338,3,"65.00","195.00","Corrida"
70,1339,1,"25.00","25.00","Refresco"
84,1340,1,"65.00","65.00","Corrida"
43,1341,1,"110.00","110.00","Pech Cord Blue"
70,1341,1,"25.00","25.00","Refresco"
25,1342,4,"85.00","340.00","Hambur Res"
70,1342,4,"25.00","100.00","Refresco"
84,1343,1,"65.00","65.00","Corrida"
17,1344,1,"110.00","110.00","Milanesa Res"
33,1344,1,"110.00","110.00","Tacos Bist"
70,1344,2,"25.00","50.00","Refresco"
92,1345,1,"10.00","10.00","Contenedor"
84,1346,1,"65.00","65.00","Corrida"
70,1347,1,"25.00","25.00","Refresco"
58,1351,1,"140.00","140.00","Parillada Ind"
67,1352,1,"100.00","100.00","Chilaq c Bist"
86,1352,1,"10.00","10.00","Huevo"
25,1353,1,"85.00","85.00","Hambur Res"
85,1353,1,"80.00","80.00","Corrida 2"
67,1354,1,"100.00","100.00","Chilaq c Bist"
14,1354,1,"90.00","90.00","Enchi Suiz"
70,1354,2,"25.00","50.00","Refresco"
84,1355,2,"65.00","130.00","Corrida"
35,1357,1,"130.00","130.00","Alitas BBQ"
84,1358,1,"65.00","65.00","Corrida"
1,1356,2,"75.00","150.00","Sopa Azteca"
26,1359,1,"85.00","85.00","Hambur Pollo"
46,1359,1,"120.00","120.00","Filet Pesc"
70,1359,2,"25.00","50.00","Refresco"
38,1360,1,"90.00","90.00","Pech Placha"
16,1360,1,"100.00","100.00","Carne Asad"
17,1360,1,"110.00","110.00","Milanesa Res"
2,1360,1,"100.00","100.00","Caldo de pollo"
70,1360,3,"25.00","75.00","Refresco"
87,1360,1,"50.00","50.00","Miche"
2,1361,1,"100.00","100.00","Caldo de pollo"
70,1361,1,"25.00","25.00","Refresco"
100,1362,2,"30.00","60.00","Coca Lata"
41,1363,1,"100.00","100.00","Pech Mexicana"
79,1363,1,"20.00","20.00","Agua Dia 1L"
84,1364,1,"65.00","65.00","Corrida"
28,1365,1,"130.00","130.00","Alamb Bist"
70,1365,1,"25.00","25.00","Refresco"
35,1366,1,"130.00","130.00","Alitas BBQ"
37,1366,1,"130.00","130.00","Alitas Man Hab"
100,1366,1,"30.00","30.00","Coca Lata"
70,1366,1,"25.00","25.00","Refresco"
84,1367,2,"65.00","130.00","Corrida"
1,1368,1,"75.00","75.00","Sopa Azteca"
70,1368,1,"25.00","25.00","Refresco"
16,1369,1,"100.00","100.00","Carne Asad"
75,1369,1,"45.00","45.00","Sangria Prep"
40,1370,1,"100.00","100.00","Pech Empa"
45,1370,1,"140.00","140.00","Pech Rell Cam"
100,1370,2,"30.00","60.00","Coca Lata"
73,1371,1,"45.00","45.00","Limonada"
91,1372,2,"50.00","100.00","Corrida Cafe"
15,1373,1,"120.00","120.00","Enchi Divor"
84,1373,1,"65.00","65.00","Corrida"
86,1374,1,"10.00","10.00","Huevo"
84,1375,1,"65.00","65.00","Corrida"
70,1376,1,"25.00","25.00","Refresco"
65,1377,1,"90.00","90.00","Chilaq c Huev"
40,1377,1,"100.00","100.00","Pech Empa"
84,1378,1,"65.00","65.00","Corrida"
86,1379,1,"10.00","10.00","Huevo"
84,1379,1,"65.00","65.00","Corrida"
17,1380,1,"110.00","110.00","Milanesa Res"
70,1380,1,"25.00","25.00","Refresco"
48,1381,1,"150.00","150.00","Coctel Cam Mdo"
16,1383,1,"100.00","100.00","Carne Asad"
28,1384,1,"130.00","130.00","Alamb Bist"
2,1385,1,"100.00","100.00","Caldo de pollo"
38,1386,2,"90.00","180.00","Pech Placha"
57,1386,1,"50.00","50.00","Ord Papas Fran"
38,1387,1,"90.00","90.00","Pech Placha"
40,1387,1,"100.00","100.00","Pech Empa"
100,1387,1,"30.00","30.00","Coca Lata"
70,1387,1,"25.00","25.00","Refresco"
84,1388,1,"65.00","65.00","Corrida"
14,1389,2,"90.00","180.00","Enchi Suiz"
100,1389,2,"30.00","60.00","Coca Lata"
44,1390,1,"110.00","110.00","Pollo c Mole"
71,1390,1,"30.00","30.00","Coca Cola Li"
83,1391,1,"20.00","20.00","Agua"
42,1392,1,"100.00","100.00","Pech Chip"
100,1392,1,"30.00","30.00","Coca Lata"
35,1382,1,"130.00","130.00","Alitas BBQ"
36,1382,1,"130.00","130.00","Alitas Buf"
25,1382,1,"85.00","85.00","Hambur Res"
100,1393,1,"30.00","30.00","Coca Lata"
44,1394,1,"110.00","110.00","Pollo c Mole"
70,1394,2,"25.00","50.00","Refresco"
44,1395,1,"110.00","110.00","Pollo c Mole"
18,1395,1,"145.00","145.00","Costilla BBQ"
75,1395,2,"45.00","90.00","Sangria Prep"
96,1396,1,"25.00","25.00","Sol Papas"
10,1397,1,"80.00","80.00","Enchi Verd"
100,1397,1,"30.00","30.00","Coca Lata"
12,1398,1,"85.00","85.00","Enchi Mole"
79,1398,1,"20.00","20.00","Agua Dia 1L"
45,1399,1,"140.00","140.00","Pech Rell Cam"
81,1399,1,"45.00","45.00","Agua Nat 1L"
25,1400,1,"85.00","85.00","Hambur Res"
99,1400,1,"100.00","100.00","Bistec Mexicana"
74,1400,1,"45.00","45.00","Naranjada"
70,1400,1,"25.00","25.00","Refresco"
86,1401,1,"10.00","10.00","Huevo"
38,1401,1,"90.00","90.00","Pech Placha"
16,1403,2,"100.00","200.00","Carne Asad"
28,1404,2,"130.00","260.00","Alamb Bist"
82,1404,1,"50.00","50.00","Agua Nat 2L"
14,1405,1,"90.00","90.00","Enchi Suiz"
81,1405,1,"45.00","45.00","Agua Nat 1L"
38,1406,1,"90.00","90.00","Pech Placha"
71,1406,1,"30.00","30.00","Coca Cola Li"
85,1402,1,"80.00","80.00","Corrida 2"
41,1402,0,"100.00","0.00","Pech Mexicana"
80,1402,1,"35.00","35.00","Agua Dia 2L"
42,1407,1,"100.00","100.00","Pech Chip"
73,1408,2,"45.00","90.00","Limonada"
86,1409,1,"10.00","10.00","Huevo"
85,1410,1,"80.00","80.00","Corrida 2"
12,1410,1,"85.00","85.00","Enchi Mole"
80,1410,1,"35.00","35.00","Agua Dia 2L"
84,1411,2,"65.00","130.00","Corrida"
87,1412,2,"50.00","100.00","Miche"
61,1412,1,"25.00","25.00","Arroz"
64,1412,1,"25.00","25.00","Spagetti"
3,1413,1,"80.00","80.00","Sincronizadas"
20,1414,1,"200.00","200.00","Arrachera"
70,1414,1,"25.00","25.00","Refresco"
82,1415,1,"50.00","50.00","Agua Nat 2L"
85,1416,1,"80.00","80.00","Corrida 2"
33,1417,3,"110.00","330.00","Tacos Bist"
34,1417,2,"110.00","220.00","Tacos Past Qus"
92,1418,2,"10.00","20.00","Contenedor"
40,1418,2,"100.00","200.00","Pech Empa"
24,1419,1,"85.00","85.00","Ensalad Mixt"
16,1420,1,"100.00","100.00","Carne Asad"
81,1420,1,"45.00","45.00","Agua Nat 1L"
40,1421,1,"100.00","100.00","Pech Empa"
84,1422,5,"65.00","325.00","Corrida"
86,1423,1,"10.00","10.00","Huevo"
84,1424,2,"65.00","130.00","Corrida"
84,1425,3,"65.00","195.00","Corrida"
84,1427,1,"65.00","65.00","Corrida"
84,1428,6,"65.00","390.00","Corrida"
84,1429,1,"65.00","65.00","Corrida"
84,1430,2,"65.00","130.00","Corrida"
70,1430,1,"25.00","25.00","Refresco"
87,1430,1,"50.00","50.00","Miche"
84,1431,6,"65.00","390.00","Corrida"
86,1432,2,"10.00","20.00","Huevo"
84,1433,2,"65.00","130.00","Corrida"
51,1426,1,"160.00","160.00","Cam Diabla"
80,1426,0,"35.00","0.00","Agua Dia 2L"
84,1434,1,"65.00","65.00","Corrida"
84,1435,2,"65.00","130.00","Corrida"
86,1435,2,"10.00","20.00","Huevo"
84,1436,1,"65.00","65.00","Corrida"
86,1436,1,"10.00","10.00","Huevo"
12,1437,1,"85.00","85.00","Enchi Mole"
84,1437,2,"65.00","130.00","Corrida"
86,1437,3,"10.00","30.00","Huevo"
70,1438,1,"25.00","25.00","Refresco"
12,1439,2,"85.00","170.00","Enchi Mole"
84,1440,1,"65.00","65.00","Corrida"
84,1441,1,"65.00","65.00","Corrida"
85,1442,2,"80.00","160.00","Corrida 2"
70,1442,1,"25.00","25.00","Refresco"
81,1442,1,"45.00","45.00","Agua Nat 1L"
87,1443,1,"50.00","50.00","Miche"
12,1444,2,"85.00","170.00","Enchi Mole"
86,1445,1,"10.00","10.00","Huevo"
15,1445,3,"120.00","360.00","Enchi Divor"
84,1445,1,"65.00","65.00","Corrida"
84,1446,2,"65.00","130.00","Corrida"
84,1447,1,"65.00","65.00","Corrida"
84,1448,2,"65.00","130.00","Corrida"
86,1449,1,"10.00","10.00","Huevo"
84,1449,1,"65.00","65.00","Corrida"
38,1450,1,"90.00","90.00","Pech Placha"
79,1450,1,"20.00","20.00","Agua Dia 1L"
100,1451,1,"30.00","30.00","Coca Lata"
53,1426,1,"250.00","250.00","Mojarra Frita"
79,1452,1,"20.00","20.00","Agua Dia 1L"
84,1453,1,"65.00","65.00","Corrida"
92,1454,1,"10.00","10.00","Contenedor"
84,1454,1,"65.00","65.00","Corrida"
79,1455,1,"20.00","20.00","Agua Dia 1L"
4,1455,1,"100.00","100.00","Burrito Bistec"
84,1456,1,"65.00","65.00","Corrida"
83,1456,1,"20.00","20.00","Agua"
86,1457,1,"10.00","10.00","Huevo"
84,1457,1,"65.00","65.00","Corrida"
80,1458,1,"35.00","35.00","Agua Dia 2L"
40,1459,1,"100.00","100.00","Pech Empa"
70,1459,1,"25.00","25.00","Refresco"
84,1460,3,"65.00","195.00","Corrida"
84,1461,1,"65.00","65.00","Corrida"
84,1462,1,"65.00","65.00","Corrida"
84,1463,1,"65.00","65.00","Corrida"
84,1464,2,"65.00","130.00","Corrida"
92,1464,2,"10.00","20.00","Contenedor"
85,1465,2,"80.00","160.00","Corrida 2"
75,1466,2,"45.00","90.00","Sangria Prep"
58,1466,1,"140.00","140.00","Parillada Ind"
10,1466,1,"80.00","80.00","Enchi Verd"
84,1467,2,"65.00","130.00","Corrida"
87,1468,1,"50.00","50.00","Miche"
84,1469,1,"65.00","65.00","Corrida"
85,1470,2,"80.00","160.00","Corrida 2"
101,1470,1,"30.00","30.00","Pepafiel"
4,1470,1,"100.00","100.00","Burrito Bistec"
84,1471,2,"65.00","130.00","Corrida"
84,1472,1,"65.00","65.00","Corrida"
84,1473,2,"65.00","130.00","Corrida"
84,1474,1,"65.00","65.00","Corrida"
45,1475,2,"140.00","280.00","Pech Rell Cam"
2,1476,1,"100.00","100.00","Caldo de pollo"
70,1476,1,"25.00","25.00","Refresco"
27,1477,1,"95.00","95.00","Hambur Arrach"
70,1477,1,"25.00","25.00","Refresco"
58,1478,1,"140.00","140.00","Parillada Ind"
70,1478,1,"25.00","25.00","Refresco"
91,1479,2,"50.00","100.00","Corrida Cafe"
2,1480,2,"100.00","200.00","Caldo de pollo"
84,1481,1,"65.00","65.00","Corrida"
12,1481,1,"85.00","85.00","Enchi Mole"
43,1481,1,"110.00","110.00","Pech Cord Blue"
40,1482,1,"100.00","100.00","Pech Empa"
70,1482,1,"25.00","25.00","Refresco"
15,1483,1,"120.00","120.00","Enchi Divor"
84,1484,1,"65.00","65.00","Corrida"
86,1485,1,"10.00","10.00","Huevo"
10,1485,2,"80.00","160.00","Enchi Verd"
2,1485,0,"100.00","0.00","Caldo de pollo"
70,1485,2,"25.00","50.00","Refresco"
2,1486,0,"100.00","0.00","Caldo de pollo"
87,1486,1,"50.00","50.00","Miche"
99,1487,1,"100.00","100.00","Bistec Mexicana"
87,1488,1,"50.00","50.00","Miche"
27,1489,2,"95.00","190.00","Hambur Arrach"
75,1489,1,"45.00","45.00","Sangria Prep"
72,1489,1,"45.00","45.00","Tehuacan Prep"
70,1490,1,"25.00","25.00","Refresco"
70,1491,2,"25.00","50.00","Refresco"
40,1491,2,"100.00","200.00","Pech Empa"
16,1492,1,"100.00","100.00","Carne Asad"
75,1492,1,"45.00","45.00","Sangria Prep"
38,1493,1,"90.00","90.00","Pech Placha"
49,1494,1,"160.00","160.00","Cam Empan"
73,1494,2,"45.00","90.00","Limonada"
38,1495,1,"90.00","90.00","Pech Placha"
20,1496,1,"200.00","200.00","Arrachera"
74,1496,1,"45.00","45.00","Naranjada"
92,1498,1,"10.00","10.00","Contenedor"
38,1503,1,"90.00","90.00","Pech Placha"
23,1499,1,"90.00","90.00","Ensalad Manz"
43,1500,1,"110.00","110.00","Pech Cord Blue"
70,1500,1,"25.00","25.00","Refresco"
3,1501,1,"80.00","80.00","Sincronizadas"
27,1501,1,"95.00","95.00","Hambur Arrach"
70,1501,2,"25.00","50.00","Refresco"
42,1502,1,"100.00","100.00","Pech Chip"
74,1502,1,"45.00","45.00","Naranjada"
28,1503,1,"130.00","130.00","Alamb Bist"
74,1503,1,"45.00","45.00","Naranjada"
70,1503,1,"25.00","25.00","Refresco"
74,1504,2,"45.00","90.00","Naranjada"
4,1504,1,"100.00","100.00","Burrito Bistec"
40,1504,1,"100.00","100.00","Pech Empa"
92,1505,1,"10.00","10.00","Contenedor"
51,1506,1,"160.00","160.00","Cam Diabla"
92,1506,1,"10.00","10.00","Contenedor"
84,1507,1,"65.00","65.00","Corrida"
68,1508,1,"100.00","100.00","Chilaq c Pollo"
73,1508,1,"45.00","45.00","Limonada"
74,1508,1,"45.00","45.00","Naranjada"
43,1509,1,"110.00","110.00","Pech Cord Blue"
87,1509,1,"50.00","50.00","Miche"
84,1510,1,"65.00","65.00","Corrida"
3,1511,1,"80.00","80.00","Sincronizadas"
42,1512,1,"100.00","100.00","Pech Chip"
45,1512,1,"140.00","140.00","Pech Rell Cam"
79,1512,1,"20.00","20.00","Agua Dia 1L"
67,1513,2,"100.00","200.00","Chilaq c Bist"
14,1513,1,"90.00","90.00","Enchi Suiz"
9,1513,1,"120.00","120.00","Club Sandwich"
75,1513,1,"45.00","45.00","Sangria Prep"
74,1513,1,"45.00","45.00","Naranjada"
70,1513,1,"25.00","25.00","Refresco"
85,1514,2,"80.00","160.00","Corrida 2"
65,1515,1,"90.00","90.00","Chilaq c Huev"
66,1516,1,"110.00","110.00","Tacos Pech Qus"
27,1516,1,"95.00","95.00","Hambur Arrach"
75,1516,1,"45.00","45.00","Sangria Prep"
18,1517,1,"145.00","145.00","Costilla BBQ"
87,1517,1,"50.00","50.00","Miche"
84,1518,2,"65.00","130.00","Corrida"
59,1519,1,"260.00","260.00","Parillada 2P"
87,1519,1,"50.00","50.00","Miche"
75,1519,1,"45.00","45.00","Sangria Prep"
92,1520,1,"10.00","10.00","Contenedor"
84,1521,2,"65.00","130.00","Corrida"
84,1522,2,"65.00","130.00","Corrida"
43,1523,1,"110.00","110.00","Pech Cord Blue"
93,1523,1,"80.00","80.00","Tacos Dorados"
81,1523,1,"45.00","45.00","Agua Nat 1L"
70,1523,1,"25.00","25.00","Refresco"
86,1523,1,"10.00","10.00","Huevo"
46,1524,1,"120.00","120.00","Filet Pesc"
81,1524,1,"45.00","45.00","Agua Nat 1L"
79,1525,1,"20.00","20.00","Agua Dia 1L"
81,1526,1,"45.00","45.00","Agua Nat 1L"
57,1526,1,"50.00","50.00","Ord Papas Fran"
86,1527,2,"10.00","20.00","Huevo"
70,1527,1,"25.00","25.00","Refresco"
58,1528,1,"140.00","140.00","Parillada Ind"
93,1529,1,"80.00","80.00","Tacos Dorados"
70,1529,1,"25.00","25.00","Refresco"
26,1530,1,"85.00","85.00","Hambur Pollo"
92,1530,1,"10.00","10.00","Contenedor"
84,1531,1,"65.00","65.00","Corrida"
86,1532,2,"10.00","20.00","Huevo"
70,1532,1,"25.00","25.00","Refresco"
61,1532,1,"25.00","25.00","Arroz"
59,1533,1,"260.00","260.00","Parillada 2P"
87,1533,1,"50.00","50.00","Miche"
70,1533,2,"25.00","50.00","Refresco"
25,1535,2,"85.00","170.00","Hambur Res"
7,1536,1,"100.00","100.00","Gringas Past"
74,1536,1,"45.00","45.00","Naranjada"
59,1537,1,"260.00","260.00","Parillada 2P"
73,1537,1,"45.00","45.00","Limonada"
101,1537,1,"30.00","30.00","Pepafiel"
84,1538,1,"65.00","65.00","Corrida"
84,1539,2,"65.00","130.00","Corrida"
79,1540,1,"20.00","20.00","Agua Dia 1L"
81,1541,1,"45.00","45.00","Agua Nat 1L"
84,1542,1,"65.00","65.00","Corrida"
85,1543,1,"80.00","80.00","Corrida 2"
84,1544,2,"65.00","130.00","Corrida"
35,1545,1,"130.00","130.00","Alitas BBQ"
38,1546,1,"90.00","90.00","Pech Placha"
16,1546,1,"100.00","100.00","Carne Asad"
86,1547,3,"10.00","30.00","Huevo"
93,1548,1,"80.00","80.00","Tacos Dorados"
92,1548,1,"10.00","10.00","Contenedor"
40,1549,1,"100.00","100.00","Pech Empa"
12,1549,1,"85.00","85.00","Enchi Mole"
